video_id,group_name,start_timestamp,end_timestamp,slide_id,interval_id,aoi_id,aoi_id_global,status,percent,aoi_upper_left_x,aoi_upper_left_y,aoi_lower_right_x,aoi_lower_right_y
4,control,211.666,216.666,7,3,1,45,0.0,0.3390644753476612,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,216.666,221.666,7,4,1,46,0.0,0.3227607206292819,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,221.666,226.666,7,5,1,47,0.0,0.32545454545454544,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,226.666,231.666,7,6,1,48,0.0,0.33653596468449753,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,231.666,236.666,7,7,1,49,0.0,0.3517796830345544,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,236.666,241.666,7,8,1,50,0.0,0.3211716341212744,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,241.666,243.333,7,9,1,51,0.0,0.3038842345773039,0.05625,0.46111111111111114,0.43645833333333334,0.7574074074074074
4,control,243.333,246.666,8,0,3,52,0.0,0.20272830617658205,0.24791666666666667,0.46296296296296297,0.43645833333333334,0.7574074074074074
4,control,246.666,251.666,9,0,3,53,0.0,0.33903061224489794,0.5083333333333333,0.3074074074074074,0.7260416666666667,0.8074074074074075
4,control,251.666,253.333,9,1,2,54,0.0,0.31470137825421135,0.27291666666666664,0.2962962962962963,0.496875,0.8203703703703704
4,control,253.333,258.333,10,0,3,55,0.0,0.28187225239203517,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,control,258.333,263.333,10,1,2,56,0.0,0.29989631933644373,0.27291666666666664,0.2962962962962963,0.4979166666666667,0.8203703703703704
4,control,263.333,268.333,10,2,3,57,0.0,0.36798764796706124,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,control,268.333,273.333,10,3,3,58,0.0,0.3391082802547771,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,control,273.333,278.333,10,4,3,59,0.0,0.3612551159618008,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
4,control,278.333,283.333,10,5,3,60,0.0,0.3361231101511879,0.5083333333333333,0.3037037037037037,0.7260416666666667,0.8185185185185185
